timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.7188,8673.146484375,15687.927734375,-43598.45703125,-164246.859375,-289455.375,-305167.75,-292233.5625,-292973.125,0
0.7188,8531.16796875,15523.3291015625,-43617.0546875,-164212.5625,-289441.96875,-305154.28125,-292220.15625,-292959.59375,0
0.7188,8593.171875,15544.697265625,-43638.9140625,-164224.78125,-289466.5,-305178.9375,-292244.78125,-292983.9375,0
0.7188,8680.1650390625,15704.4677734375,-43618.26171875,-164238.546875,-289471.0,-305183.625,-292249.59375,-292988.71875,0
0.7188,8649.498046875,15702.8583984375,-43610.125,-164246.40625,-289469.21875,-305182.0625,-292247.9375,-292987.25,0
0.7188,8486.8671875,15518.3671875,-43633.7734375,-164223.65625,-289464.53125,-305177.375,-292243.25,-292982.65625,0
0.7188,8472.337890625,15513.271484375,-43641.46484375,-164210.15625,-289466.09375,-305178.78125,-292244.875,-292984.03125,0
0.7188,8692.1005859375,15624.6279296875,-43619.55859375,-164212.65625,-289460.875,-305173.46875,-292239.46875,-292978.75,0
0.7188,8755.1328125,15647.7392578125,-43616.16015625,-164229.28125,-289466.15625,-305178.5625,-292244.59375,-292983.8125,0
0.7497,8548.9150390625,15465.3046875,-43632.4765625,-164210.015625,-289461.59375,-305173.96875,-292240.1875,-292979.3125,0
0.7497,8469.701171875,15402.09375,-43633.55078125,-164180.203125,-289450.40625,-305162.90625,-292228.90625,-292968.15625,0
0.7497,8620.798828125,15555.873046875,-43634.98046875,-164204.03125,-289469.4375,-305181.90625,-292248.125,-292987.3125,0
0.7497,8748.4716796875,15641.3466796875,-43627.55859375,-164219.3125,-289471.875,-305184.5625,-292250.6875,-292989.8125,0
0.7497,8602.6494140625,15488.4609375,-43645.53125,-164208.40625,-289470.3125,-305183.09375,-292249.03125,-292988.34375,0
0.7497,8544.5341796875,15368.2529296875,-43653.3984375,-164173.28125,-289456.75,-305169.28125,-292235.3125,-292974.53125,0
0.7497,8736.4462890625,15461.638671875,-43637.6171875,-164174.390625,-289455.375,-305167.71875,-292233.96875,-292973.34375,0
0.7497,8795.8125,15554.755859375,-43627.9609375,-164196.4375,-289464.71875,-305177.28125,-292243.3125,-292982.65625,0
0.7497,8620.1279296875,15478.9833984375,-43643.16015625,-164192.984375,-289466.5,-305179.15625,-292245.28125,-292984.3125,0
0.7497,8493.9296875,15340.3583984375,-43660.1484375,-164160.453125,-289457.46875,-305169.9375,-292236.15625,-292975.1875,0
0.7782,8600.056640625,15450.5966796875,-43651.69921875,-164161.46875,-289460.6875,-305173.03125,-292239.28125,-292978.53125,0
0.7782,8695.6767578125,15560.8798828125,-43645.26171875,-164188.5625,-289475.34375,-305187.71875,-292254.125,-292993.125,0
0.7782,8642.255859375,15495.166015625,-43654.5625,-164187.265625,-289473.03125,-305185.5,-292251.75,-292990.75,0
